"metadata_ESTCID","Freq","TotalLength"
"T147334","2","131105"
"T043939","9","29845"
"T147035","7","1371843"
"N005674","3","68145"
"T117045","4","207460"
"N003560","5","52878"
"N004626","6","92611"
"N002066","6","31177"
"T113345","5","68457"
"T112275","4","207660"
"N066478","2","71185"
"T010099","3","69953"
"N002138","4","195172"
"T146098","7","65773"
"T111040","2","116884"
"T133407","7","16498"
"T122589","2","120400"
"T138709","14","1417180"
"T118734","14","42526"
"T088340","16","70985"
"T136427","4","484819"
"P002572","6","71563"
"T083561","2","66928"
"P002371","6","170165"
"T154544","17","264033"
"T088713","10","685195"
"T039602","10","31034"
"T203251","6","67429"
"N010570","5","21553"
"T046598","4","16873"
"N008198","3","70093"
"T117369","2","30259"
"N006811","4","120924"
"T064795","9","66404"
"N018384","3","71334"
"T065268","2","29127"
"T052772","3","42322"
"T083965","2","168391"
"T046924","8","44221"
"T092855","2","66857"
"T107026","4","33260"
"T107680","2","16736"
"T028949","2","7468"
"T073276","6","67784"
"T140441","4","103362"
"T123221","9","66158"
"T122497","2","2538"
"T184557","3","5553"
"T146566","5","88694"
"T067492","7","16517"
"T105835","2","27923"
"T165249","3","43687"
"T096432","2","21959"
"T088580","3","137202"
"N027890","8","102660"
"T089821","29","67929"
"T160141","2","123115"
"N002951","3","30095"
"N003705","16","85938"
"T135037","5","73702"
"N019016","5","66276"
"T116400","2","67215"
"T182877","7","7345"
"T002817","2","65957"
"T038570","3","10611"
"T121151","14","109139"
"N050176","6","269054"
"T131033","5","76456"
"T147414","17","264160"
"T099975","5","122353"
"T126075","3","43279"
"N025222","4","66600"
"T123424","6","88549"
"T136490","5","25580"
"P005964","6","118908"
"T139484","5","10931"
"T108611","2","44670"
"T129620","9","66312"
"T079525","2","4160"
"T136973","8","171343"
"T046582","5","65856"
"T086695","6","69641"
"N002268","2","44507"
"N012773","8","106854"
"T018417","2","30257"
"T061136","6","45109"
"N035479","11","1407616"
"T099202","9","117118"
"T074398","2","31132"
"W010125","5","29708"
"P002248","15","342975"
"T124301","24","43926"
"T076056","4","25308"
"T175930","6","88633"
"T178720","4","90767"
"T078931","3","119913"
"T181722","2","7469"
"T068455","4","29834"
"T058982","11","85918"
"T187092","4","72501"
"T177414","5","89254"
"T183967","8","199712"
"T146092","2","72965"
"N019018","5","66316"
"T200935","3","172329"
"T096030","5","374566"
"P006125","7","67224"
"T140556","6","118080"
"N006698","6","69019"
"T213387","3","91972"
"T093394","2","8379"
"T122056","4","346077"
"T083934","4","66690"
"P002248","16","263122"
"N016933","3","66624"
"T182906","8","7385"
"T135434","7","87275"
"N025732","3","42337"
"T108299","10","126238"
"T039588","3","98862"
"T155772","7","66964"
"T227487","2","4160"
"T119489","2","33308"
"T181137","2","67590"
"T188569","5","96959"
"T000068","2","18170"
"T046574","4","65905"
"T102876","3","30232"
"T078973","7","118687"
"N018935","4","85751"
"T132173","2","169009"
"N003684","4","21626"
"N034123","4","30371"
"T102235","3","32991"
"T146294","20","88272"
"T095231","7","117955"
"T132173","3","168903"
"T076533","2","10972"
"W020591","3","20659"
"T130902","5","184000"
"T087970","2","20969"
"T136238","2","1398878"
"N023595","14","92707"
"T168077","3","43153"
"T074465","4","118876"
"N043113","8","89962"
"T070585","4","66239"
"T088372","2","67070"
"T135264","12","118470"
