"metadata_ESTCID","Freq","TotalLength"
"T130682","6","124013"
"T121311","2","7321"
"T068925","20","17649"
"W020679","5","29338"
"N003668","10","68987"
"T088534","4","68404"
"T182182","5","29707"
"T011111","5","42678"
"T221644","10","85918"
"T088372","6","70546"
"T110838","3","42695"
"T138966","11","168970"
"T132745","4","96504"
"T106560","7","1070562"
"T132677","4","21502"
"T105656","5","30938"
"T036567","59","95393"
"T094245","6","279118"
"T133812","4","72247"
"T079078","4","1137077"
"T136632","3","71593"
"T061250","8","43743"
"T061250","9","46528"
"T087008","13","67146"
"T139263","24","1054184"
"T130419","9","74091"
"N029565","27","265308"
"T148536","7","66507"
"T078081","22","266210"
"N003668","9","67596"
"T078371","2","87780"
"T078360","11","170977"
"T097571","8","67281"
"T107340","6","168003"
"T134278","3","66985"
"T089491","8","42779"
"T059483","3","86800"
"T072764","2","168199"
"T080890","34","168496"
"N017775","2","263651"
"T102936","21","66309"
"N021925","42","66823"
"T122510","4","93864"
"T079698","6","68771"
"W029505","4","119977"
"T126607","4","678338"
"N035909","3","117942"
"T103540","11","73757"
"T094136","9","102738"
"T145932","4","68223"
"T125488","13","127123"
"T107384","2","151216"
"T077044","3","86068"
"T116369","9","126937"
"T098093","6","86853"
"T131972","5","119977"
"T144701","2","483192"
"T211383","6","88511"
"N022052","22","122193"
"T138915","8","87441"
"T045627","4","26969"
"T048833","3","349905"
"T136148","7","371164"
"T122632","3","121798"
"T154244","3","20958"
"T118941","5","10569"
"T076205","11","66333"
"T063094","5","123883"
"T119696","7","65898"
"T052793","4","64093"
"T002315","2","49200"
"T129337","22","86300"
"T146879","9","66492"
"T058975","44","117003"
"T127473","3","90463"
"T130934","9","42312"
"T113394","15","473630"
"T101902","2","85736"
"T132842","26","694653"
"T082618","15","46118"
"T089489","17","43492"
"T089054","5","66342"
"T051484","6","72449"
"N021954","3","68927"
"T130811","6","82780"
"T140524","15","120480"
"T004514","5","65840"
"T064481","13","273133"
"T129036","10","42484"
"T110491","19","67327"
"T113575","8","65931"
"N017802","6","71721"
"T142268","4","127685"
"T063089","5","21527"
"T093947","26","127532"
"T091603","2","42998"
"T076068","3","65991"
"T050476","7","676888"
"N008369","4","29875"
"T135501","7","30210"
"T074577","2","68169"
"T138965","16","262264"
"T121386","3","128176"
"T055322","3","127852"
"T145011","5","67991"
"T167536","15","342475"
"T120079","8","66206"
"T141264","5","94627"
"T089048","5","86930"
"T132084","5","66741"
"N027736","2","90631"
"T135596","5","124154"
"T111545","10","66470"
"T138612","3","16676"
"T133183","2","47314"
"T147751","4","19090"
"T135893","6","692341"
"T160065","12","133175"
"T111489","9","486849"
"T097133","4","66354"
"T100351","16","66146"
"N007827","8","22114"
"N027602","2","68125"
"T147176","9","415488"
"T121677","5","120009"
"T080888","24","86017"
"T078361","10","268474"
"T121677","4","90444"
"T081015","2","102324"
"T138966","13","265592"
"T098191","6","86404"
"T089930","6","42428"
"T132187","8","90403"
"T184255","3","29711"
"T126704","3","42547"
"T119332","13","65592"
"T039856","5","671271"
"T115342","16","7428"
"T120859","13","123940"
"N033291","11","121355"
"T085241","6","16605"
"T090741","10","29617"
"T141025","5","37834"
"T167650","5","175957"
"T129056","4","10825"
"T121172","7","119221"
"T139262","10","794025"
"T055304","11","107351"
"T071462","5","66651"
"T095864","4","63923"
"T117065","5","127420"
"T121703","5","262909"
"T055396","4","42120"
"T084077","3","68188"
"T071141","12","117899"
"N010149","3","66047"
"T106867","5","92964"
"T136378","4","172438"
"T148773","7","22495"
"N002106","10","66167"
"T055397","2","47452"
"T163662","10","42758"
"T057309","16","65664"
"T066762","8","42120"
"T138965","3","263256"
"T143317","6","117961"
"N027880","4","66981"
"T108586","7","42789"
"T138613","4","17731"
"T014806","4","29310"
"T139625","5","91936"
"T139118","3","30643"
"T110480","3","73645"
"T102094","2","10871"
"T106800","3","85952"
"T113545","3","43180"
"T187129","7","117499"
"T072017","4","86054"
"T011442","7","68530"
"T133108","3","127686"
"N019853","8","70857"
"T131022","6","91212"
"T114189","8","66238"
"T064482","14","167959"
"T110954","3","88206"
"T219377","4","1060873"
"T043939","6","22445"
"T099054","3","43015"
"T139581","4","133551"
"N048133","2","98406"
"T119085","5","85681"
"T135691","18","347373"
"T114125","5","85662"
"T052793","3","65965"
"T136380","3","77995"
"T110762","4","66506"
"T105956","5","65670"
"N007542","7","181120"
"T175878","9","42215"
"T154466","8","262421"
"T113545","4","44065"
"T108068","23","85811"
"T136755","3","126156"
"T114125","5","72251"
"T120079","6","65822"
"N000550","8","41987"
"T095120","14","477304"
"T218150","2","135571"
"T117027","10","262920"
"T133334","14","797961"
"T048432","7","86666"
"T145979","2","73027"
"T107219","6","72998"
"T103643","3","29458"
"T085251","9","42377"
"N017548","3","88658"
"T138430","16","534141"
"T089922","14","42779"
"T067024","4","171828"
"T072764","5","167944"
"T066146","7","170250"
"T070854","2","91407"
