"metadata_ESTCID","Freq","TotalLength"
"T098463","4","16796"
"N034139","3","70552"
"T107662","9","70660"
"T117548","6","66398"
"T147361","2","7345"
"N003090","3","45967"
"T040768","10","70574"
"T043973","4","71694"
"T038484","2","48498"
"T133375","3","22389"
"N006260","13","76130"
"T169899","4","17177"
"N005401","6","66288"
"N003705","13","87410"
"T146710","7","75076"
"N003703","19","65791"
"T062175","5","11549"
"T145753","3","86118"
"T135301","4","42760"
"T020784","2","25561"
"N036818","2","7430"
"T116459","14","118339"
"P002371","4","169267"
"W030208","3","16612"
"T137615","2","47615"
"W019906","2","42350"
"T177414","4","90475"
"T084976","6","31345"
"T088373","3","37200"
"T058982","18","85996"
"N002201","3","15952"
"T012382","4","10568"
"T175880","3","168667"
"T101010","4","69669"
"T147364","10","262325"
"T179893","2","4820"
"T115204","5","10806"
"P000142","7","172234"
"T132173","3","169031"
"T144725","9","175968"
"T147415","5","116740"
"T105654","2","7904"
"T001238","3","19095"
"T154477","3","51159"
"T098413","15","43096"
"T201973","2","124856"
"T173291","4","124263"
"T154546","5","297180"
"T115241","3","19126"
"T011019","14","98131"
"N052538","2","121975"
"N013039","6","42448"
"T001029","2","43028"
"T038308","6","25987"
"W032058","4","68582"
"T062912","5","10693"
"T147412","4","67124"
"T083934","4","85958"
"T213508","13","266269"
"T066620","14","65804"
"T200934","5","277372"
"T082477","13","171903"
"T082428","2","10549"
"T143434","4","66566"
"T139824","3","43196"
"T128984","5","67504"
"T078973","7","147593"
"T147412","3","69751"
"T034779","2","10615"
"T108938","5","21724"
"T135737","2","131978"
"N019006","2","82341"
"T109722","5","69836"
"T078347","7","29888"
"T117817","10","120692"
"T161360","4","9936"
"P002248","18","342607"
"T086303","2","16533"
"N003703","9","67299"
"T119563","4","21883"
"T076063","4","25332"
"T119346","3","29509"
"N019280","3","16629"
"W010121","7","29738"
"T146926","4","29210"
"T090453","4","360029"
"T208371","8","263852"
"T091600","8","49367"
"T176314","14","70443"
"N050178","8","137596"
"T138375","8","66019"
"T079283","2","172574"
"T086695","6","67454"
"T043177","3","46208"
"T093671","2","66788"
"W011720","2","129541"
"T066143","2","15900"
"N019016","10","66288"
"W031464","4","118113"
"T127794","4","44543"
"T084639","5","66419"
"T143469","7","119509"
"T084445","3","42957"
"T104232","5","4209"
"W020603","2","89830"
"T140774","6","87077"
"P002715","9","116764"
"T011107","10","47796"
"T063190","2","44075"
"N035342","16","186007"
"T213479","9","171605"
"T122410","5","65964"
"T190766","2","51067"
"T119346","7","29413"
"T098534","3","66391"
"T114054","5","69235"
"T122566","4","22160"
"T038786","2","16725"
"T084736","16","75669"
"T175930","5","89021"
"T011028","17","105401"
"N026911","4","22729"
"T106146","3","89374"
"W027474","12","87998"
"T181104","9","29332"
"T155531","3","15878"
"N002827","3","95616"
"T090840","3","17246"
"T037250","2","21484"
"T033383","3","10549"
"T154541","3","200272"
"T071059","3","16434"
"N005404","37","66606"
"T135925","3","29477"
"T145646","10","345374"
"T012991","2","27322"
"T138372","8","66055"
"T041200","2","16911"
"P006312","3","43226"
"T137131","4","67410"
"T098546","5","92987"
"T118926","3","42077"
"T085255","17","42725"
"T085900","6","68804"
"T123963","12","66312"
"T138192","6","65831"
"T013186","2","27397"
"T063275","3","16424"
"T098569","5","87689"
"T045611","6","187654"
"T175930","9","88822"
"T099975","15","121191"
"T131263","9","30595"
"T055926","11","42438"
"T083618","4","65965"
"T067695","2","7606"
"N000090","2","67937"
"T061140","3","45174"
"N003684","3","21595"
"N019013","11","66276"
"T069568","5","66350"
"N019822","5","4200"
"T005515","7","90598"
"T039424","7","43526"
