"metadata_ESTCID","Freq","TotalLength"
"T120079","5","65803"
"T114755","7","66645"
"T071467","4","117617"
"T167543","10","179309"
"N028659","5","42979"
"T064484","16","168390"
"T110295","7","67500"
"T146089","4","71014"
"T098542","4","89233"
"T145358","25","671717"
"T123563","11","68905"
"T036451","4","44875"
"W029435","26","66614"
"T052743","24","136935"
"P003101","14","264292"
"T144145","15","173610"
"T125192","14","71191"
"T152804","4","90590"
"T055317","6","116601"
"T113095","12","96637"
"T068980","30","297314"
"T110650","3","11004"
"T123902","12","119598"
"T071484","5","138015"
"T138198","3","116739"
"T139678","20","176026"
"T045492","8","66801"
"T113989","5","491543"
"T110013","8","39773"
"T055361","7","116828"
"T110211","13","67122"
"T117162","6","71997"
"T080889","26","65812"
"T137308","6","86481"
"T114217","4","94532"
"T084211","33","93932"
"N017944","7","85889"
"T083920","15","42549"
"T100651","9","82442"
"T081135","6","86183"
"T071732","5","307918"
"T146091","4","71034"
"N047186","12","29692"
"T106655","8","116588"
"T137626","8","85775"
"T087090","7","263857"
"T075732","4","52647"
"T076206","19","86253"
"T127510","9","128128"
"T079696","31","206549"
"T194929","15","342656"
"T145357","9","671904"
"T128852","10","69021"
"T212949","8","268470"
"T005438","14","68043"
"T099998","5","127555"
"T092979","9","67046"
"T213461","11","265798"
"T195053","16","344050"
"T210634","4","173947"
"T168926","11","266452"
"T033489","17","87447"
"P006382","26","264147"
"P001858","8","74902"
"W020470","13","42575"
"N024115","7","91517"
"P003101","4","295633"
"T137661","4","131915"
"P006448","5","122649"
"T139691","10","87763"
"T143531","13","108920"
"T138215","13","1087509"
"T142268","3","116745"
"T119363","9","86816"
"T139263","25","1066172"
"T138428","15","262420"
"T070981","9","30540"
"T113805","10","68992"
"T181132","6","91351"
"T167543","11","122959"
"T036568","38","95392"
"T082471","5","173228"
"T081841","32","364920"
"N008919","8","86001"
"T126195","4","66680"
"T085828","8","67624"
"W029556","16","67129"
"T120783","6","65683"
"T122786","14","42549"
"T138369","8","122716"
"N013837","13","87246"
"T220639","28","1086234"
"T113545","4","42941"
"T118337","10","467659"
"N008383","3","71033"
"T097132","8","69829"
"N005096","25","677781"
"T114016","12","1091056"
"T117367","4","42326"
"T133335","33","711937"
"T136001","11","43961"
"T087041","14","682147"
"N034442","15","68004"
"T053586","17","117068"
"N008500","7","138614"
"N008498","9","97165"
"T093947","5","101939"
"T089048","4","87299"
"T163586","17","271470"
"N012671","9","16531"
"T146458","4","85669"
"N009057","7","149695"
"T117249","6","77098"
"T065251","4","42484"
"T224729","9","69182"
"T141065","4","37972"
"T064484","12","128787"
"T129107","15","91191"
"T064482","17","167885"
"T085253","16","42090"
"T053588","14","120681"
"T080890","37","169535"
"T138428","10","262318"
"T100081","12","384506"
"T110204","4","29526"
"T146088","4","71052"
"T136888","11","68389"
"T063082","5","85647"
"N033199","9","117631"
"T110423","9","118650"
"T121089","11","65991"
"T088371","10","66247"
"T078366","14","87130"
"T146093","4","91099"
"T061699","12","182450"
"T113379","3","13260"
"T107384","11","116641"
"T134320","23","86350"
"T082469","13","168997"
"T130369","13","118763"
"T084211","7","91534"
"T140681","5","33432"
"T127102","8","133691"
"T110639","3","21079"
"T111489","23","466628"
"T002893","5","119543"
"T099654","12","65905"
"N007595","16","148536"
"N032612","5","66290"
"T110903","19","117992"
"T148503","8","127905"
"T098288","10","168556"
"T087079","8","169014"
"T121441","20","125305"
"T123495","12","189296"
"T078366","16","89452"
"T144496","21","116913"
"T091437","10","474896"
"T016530","4","66708"
"T098203","8","129693"
"N016942","7","71490"
"T130811","14","67447"
"T106800","4","65890"
"T125960","9","196602"
"T083878","5","85682"
"N047266","16","89117"
"T079373","3","33309"
"T093697","8","194245"
"T097889","8","87972"
"T135919","8","88529"
"T115212","5","272303"
"T082468","10","88001"
"T140574","5","68939"
"T111967","3","116877"
"T103178","10","88822"
"T097132","11","65747"
"T107382","9","167941"
"T078364","24","265167"
"T078976","8","118934"
"T097875","11","117621"
"T160137","3","122884"
"N000008","5","91804"
"T133144","4","29540"
"T078364","20","265153"
"T131979","7","104906"
"T077044","9","65718"
"T114188","8","127323"
"T111517","11","168600"
"T117158","4","83360"
"T185512","20","66511"
"T082471","15","121596"
"T077044","13","65648"
"T055361","12","117275"
"T132822","9","53823"
