"metadata_ESTCID","Freq","TotalLength"
"T100514","2","21449"
"T083823","2","7345"
"T092905","6","2621"
"T050084","2","10545"
"T142943","2","108235"
"N006268","6","12573"
"T130681","2","117817"
"T155206","2","175379"
"T163408","2","20679"
"T097923","2","89242"
"N027666","2","17257"
"T147414","2","264282"
"N068870","6","213428"
"T130950","6","43746"
"T155206","8","171264"
"N001992","2","10663"
"T155206","2","171460"
"T033916","2","1977"
"T000898","4","2695"
"T135217","2","4616"
"N007399","2","8592"
"N016659","2","5462"
"N010696","8","67384"
"W020183","2","10617"
"T109311","2","31972"
"T111234","6","45988"
"T182914","2","455"
"T148410","2","9560"
"N015195","4","65659"
"T005309","2","34628"
"T102150","2","21859"
"T130557","4","17860"
"T220663","2","21437"
"T144100","2","369748"
"T087923","2","2768"
"T167561","2","191229"
"T037758","2","41966"
"T121426","2","29912"
"T091262","2","12379"
"T098334","2","16013"
"N020640","2","86304"
"T133607","2","168929"
"T121882","4","66055"
"N007592","2","118154"
"W031339","4","68915"
"T031122","2","10573"
"T077013","4","67083"
"T036514","2","87227"
"T058716","2","364921"
"T004350","2","10797"
"N032887","2","191221"
"T081956","2","33846"
"T148503","2","127323"
"T068979","2","197278"
"T107370","2","67756"
"T068986","2","381183"
"T115227","2","35236"
"T086870","2","5442"
"T115222","2","42126"
"T099924","2","286072"
"T082138","4","116870"
"T061948","2","21811"
"T040625","2","19657"
"P003085","2","86514"
"T107370","2","65904"
"T135550","2","124314"
"T097875","2","117905"
"T110453","2","1069306"
"T086569","2","59451"
"T089919","2","85919"
"T136146","2","175842"
"T013041","2","16464"
"W008160","2","7512"
"T132960","2","473855"
"T036387","2","85894"
"T119037","2","71047"
"T048479","2","21473"
"P002783","4","121206"
"T213356","2","274192"
"N004847","2","148019"
"T107371","2","86011"
"T062285","2","16561"
"T110588","2","66967"
"T130289","2","43914"
"T131833","4","270418"
"T195053","10","345561"
"T110233","2","727289"
"T088726","2","35984"
"T147355","2","96994"
"P003101","2","264292"
"T081983","2","32120"
"T068980","2","297314"
"T111606","2","35624"
"T077126","2","72113"
"W015739","2","123542"
"T165161","6","67382"
"T079696","2","206549"
"T135197","2","71546"
"T195053","6","344050"
"T044897","4","21974"
"T128587","2","11001"
"T072735","2","87469"
"T083648","2","88807"
"T090033","2","124411"
"T048430","2","47561"
"T134887","4","43895"
"T036373","2","169182"
"N020364","2","1059135"
"T163586","2","271470"
"T056038","4","481565"
"T102036","2","82154"
"W031466","2","65601"
"T094803","2","95155"
"T110423","2","118650"
"T082557","4","73835"
"T102215","2","275822"
"T107370","2","85994"
"T130811","2","67447"
"N030262","2","66962"
"T106800","2","65890"
"T114188","2","127323"
"N004160","2","12377"
"N003655","2","42063"
"T147223","2","39135"
"T120115","2","89383"
"T068988","2","489227"
"T087463","2","65973"
"T074615","2","112684"
"T048433","2","122430"
"T053018","2","73351"
"T039148","2","16460"
"T154521","2","88502"
"T061670","2","4572"
"T110011","2","1069234"
"T110536","2","137794"
"T064274","2","7708"
"T147773","2","94380"
"T120079","2","66136"
"T117050","2","104322"
"W037164","2","23245"
"T146831","2","119167"
"T086640","2","171987"
"W020460","2","103431"
"T117065","2","127813"
"T199606","8","1377"
"T056039","2","481572"
"T093178","2","45911"
"T149598","2","86690"
"T145180","2","36065"
"N018601","2","117628"
"N001752","2","42463"
"T081841","2","285380"
"T138155","2","512971"
"T017164","2","117301"
"T116848","2","68013"
"T124816","2","89894"
"T063082","2","76171"
"T053426","2","102673"
"T045377","2","16483"
"T094798","2","86251"
"N007269","2","32971"
"T107088","2","69390"
"T124431","2","18316"
"T089487","2","65786"
"T097665","2","87164"
"T100563","4","42676"
"T111544","2","43369"
"T144522","2","85179"
"T149699","2","283964"
"T140039","2","169197"
"T100035","2","29509"
"W041431","4","5429"
"T123299","2","68278"
"T141186","2","65804"
"T108390","2","68279"
"T089920","2","89974"
"T154476","2","185696"
"T148786","2","169779"
"T060884","2","33739"
"T087041","2","700392"
"T135555","4","1076578"
"T129672","2","42755"
"T053427","2","33942"
"T167561","4","169842"
"T087893","2","70485"
"N033537","2","375429"
"T087895","2","73116"
"N002203","2","22474"
"T173222","2","81992"
"T130872","2","66303"
"N007954","2","34238"
"T146545","2","482735"
"T108199","4","126179"
"T040973","2","137265"
"T129172","2","85983"
"T088374","2","66904"
"N001303","2","31360"
"T094801","2","117497"
"T106800","2","65890"
"T004555","2","10603"
"T090018","10","168361"
"T106563","2","91759"
"T107371","2","65930"
"T165614","4","275453"
"N017267","2","59750"
"N029949","2","279632"
"T111124","2","30937"
"T088108","2","289781"
"T088712","2","686112"
"T181052","2","16529"
"T107052","4","74901"
"T048434","2","122275"
"T125367","2","118318"
"T048432","2","73253"
"T114188","2","133241"
"N008854","2","2825"
"T114039","2","54468"
"T043830","2","274615"
"T177671","14","264092"
"T164813","2","68008"
"W031873","2","263829"
"T049684","6","7419"
"T101912","2","66692"
"T097925","2","90719"
"P003193","2","52664"
"T225467","2","66240"
"T097935","2","86208"
"T228057","4","23125"
"T020958","2","30296"
"N034005","4","66640"
"T004786","2","7457"
"N007990","2","89254"
"T128936","2","11673"
"T128852","2","67647"
"P003101","2","285583"
"T133136","2","272180"
"P003388","12","473096"
"T176197","2","10882"
"T220443","2","1044"
"T049741","2","127671"
"T038527","2","16428"
"T212957","6","278906"
"P006583","2","121090"
"T017053","2","16893"
"T097927","2","120154"
"T212957","4","269717"
"T154295","2","128204"
"T121561","2","67333"
"T038390","2","32893"
"T013274","2","66419"
"T213389","2","264862"
"T213354","2","277396"
"P003165","2","93685"
"T016504","2","22126"
"N005859","2","47376"
"T136764","2","42380"
"T084209","2","263942"
"N030263","4","131751"
"T093987","2","125218"
"T106297","4","17212"
"T065412","2","36056"
"T066146","2","172104"
"T138792","4","170589"
"T117065","2","127342"
"T110475","6","4471"
"T082139","4","116721"
"T110589","2","66167"
"N030265","4","67083"
"T089384","2","67809"
"W020457","2","199414"
"T094270","2","29942"
"T089488","2","67030"
"T135018","6","97835"
"T113917","2","42523"
"T115753","4","94745"
"T000067","2","264319"
"T110455","2","684210"
"T063482","6","66444"
"T097843","2","475868"
"T088477","2","90166"
"T116523","2","66354"
