"metadata_ESTCID","Freq","TotalLength"
"T063522","7","33569"
"T146096","4","65927"
"T085430","18","66006"
"T021817","8","65687"
"T146150","40","88174"
"W036929","19","66708"
"T080193","41","123769"
"T057411","4","31094"
"T073050","31","117905"
"T130668","23","86122"
"N010808","11","44075"
"T102176","26","68338"
"N016180","5","70882"
"T081840","5","349771"
"N012308","8","45089"
"T081818","7","73928"
"T114403","10","478630"
"N015077","10","21464"
"T147252","19","139614"
"T076080","6","130685"
"T039714","91","479753"
"N024207","9","95576"
"N001634","5","8426"
"T154285","17","1144784"
"T059023","13","42426"
"T153498","13","65903"
"N024309","20","184752"
"N012773","4","121745"
"W029495","21","135877"
"T128310","9","66497"
"T117863","10","129759"
"T135502","12","19374"
"N018146","13","87137"
"P002925","11","66482"
"T196826","27","63131"
"P002572","21","119525"
"N033258","20","69713"
"N016941","49","285051"
"T038511","26","42166"
"T186889","21","85821"
"T107340","13","127191"
"T145903","17","122155"
"T090437","7","122484"
"N008487","6","114953"
"T119363","25","117701"
"T049207","4","5772"
"T001309","24","87651"
"T070674","15","13092"
"N015693","25","530092"
"N029529","20","128736"
"T127398","6","47652"
"N020132","19","197852"
"T144044","36","266480"
"T121786","34","118312"
"T105262","21","85685"
"N011591","18","117156"
"T138169","9","66898"
"T097133","19","65702"
"T036569","6","93390"
"T091573","13","117599"
"T144569","5","124425"
"T076966","6","7413"
"T135771","24","87477"
"T096524","53","43056"
"T110198","21","74086"
"T177160","39","88540"
"T114399","8","29275"
"T102206","26","84919"
"N008866","3","16739"
"T137209","8","66386"
"T111519","8","82145"
"N001505","4","122882"
"T061240","10","90529"
"T130819","6","33730"
"T059647","14","39939"
"T098245","47","129523"
"T056802","3","16468"
"T018769","7","25789"
"N028168","45","43464"
"P002572","34","266565"
"T039097","11","26840"
"N031376","7","23218"
"N004159","12","66947"
"T123221","35","87170"
"T048799","3","4546"
"T108532","13","33664"
"T011043","13","24613"
"T110983","16","76154"
"T112978","4","31541"
"T108786","13","16512"
"N046465","11","31618"
"T065010","12","16497"
"T129173","19","43142"
"P002028","63","511753"
"W028887","5","15218"
