"metadata_ESTCID","Freq","TotalLength"
"T110673","42","291923"
"T107035","5","30322"
"T075872","20","16890"
"T144411","4","7349"
"N004961","28","161857"
"T109987","22","22522"
"T060169","9","7621"
"T046580","46","65856"
"P002031","22","96856"
"T147676","13","33892"
"T046585","42","65856"
"T093938","38","95702"
"N026789","5","5432"
"N051934","19","267928"
"T088066","4","10731"
"W029684","163","671315"
"T040871","53","46156"
"T080337","22","21823"
"N001746","10","16751"
"T127328","10","95417"
"T194741","3","2945"
"T224240","3","11188"
"T046016","10","11951"
"T103532","39","30355"
"T119887","8","68411"
"T145396","20","44955"
"T110141","11","10569"
"T057206","21","29217"
"T075780","6","4306"
"T048170","8","16448"
"T143439","26","65106"
"T117349","15","17089"
"T099556","5","10545"
"T180162","14","16412"
"T111119","31","67587"
"T105290","46","66628"
"T037076","59","21862"
"T140731","18","68795"
"T082477","35","138608"
"T029402","39","11614"
"T080481","112","120233"
"P002951","39","86647"
"T020163","7","16519"
"N016615","10","41983"
"T032244","7","7253"
"T046578","53","65856"
"N015597","20","18629"
"T031580","12","10713"
"N017061","71","133177"
"T200356","8","15030"
"N009958","7","80449"
"N023037","18","11055"
"T080528","15","139809"
"T138245","145","183132"
"T125828","15","43470"
"T144321","62","285062"
"T005294","7","11045"
"T069213","53","117231"
"T108821","5","13304"
"W028722","18","11169"
"T109845","26","43532"
"T095719","7","23414"
"T002256","38","22659"
"T160578","36","67990"
"T136487","12","65905"
"T061286","25","65689"
"T138788","12","67776"
"T106147","12","70592"
"P002031","78","370096"
"N019962","10","10545"
"T063257","8","43385"
"T182847","22","42595"
"N041793","267","1049165"
"N000234","16","41990"
"N020554","4","7424"
"T221644","15","86389"
"T182074","54","42712"
"N015714","8","19546"
"N003211","6","10622"
"T105290","30","66628"
"T078627","10","21802"
"T129397","15","66600"
"T043958","24","29774"
"W020611","4","11713"
"W027536","18","30920"
"T138893","9","17458"
"T083691","10","7361"
"T082477","72","121422"
"W014028","60","117455"
"T140556","7","67241"
"T048406","9","16612"
"T176749","18","10529"
"N004962","29","191678"
"N004288","8","10605"
"T055501","10","7355"
"W031123","7","46144"
"N010151","7","23692"
"T084415","12","7602"
"T086829","74","178504"
"T036821","5","10657"
"T109517","10","23706"
"N045666","8","10934"
"T117811","7","16813"
"T114759","11","23191"
"T126275","64","306281"
"T140211","8","10549"
"T155206","16","46444"
"T213499","35","274168"
