"metadata_ESTCID","Freq","TotalLength"
"T147235","29","171456"
"T005959","137","148019"
"T136232","96","1398971"
"T090663","7","51657"
"N012562","20","65950"
"T061705","3","29545"
"T083247","37","78876"
"T153295","35","171226"
"T077913","29","119809"
"T071726","13","26990"
"T006193","7","9996"
"T164868","9","13221"
"T028385","6","7891"
"W029682","64","133477"
"T106170","31","61769"
"T103148","55","21791"
"N024968","11","19382"
"N019509","10","7578"
"T018895","6","4417"
"T099049","18","16232"
"T045613","9","5420"
"T092227","16","24603"
"T082477","46","122863"
"T100445","6","16818"
"T097289","19","29329"
"T147414","21","118402"
"T140954","5","16778"
"T084406","9","29238"
"T033247","79","539810"
"N034139","11","70552"
"T099116","8","29167"
"T107662","33","70660"
"T117548","17","66398"
"N003090","11","45967"
"T040768","54","70574"
"T180325","27","17237"
"N006260","12","76130"
"N005401","16","66288"
"N003705","20","87410"
"T088127","3","7301"
"T065771","5","7989"
"T097808","11","17880"
"T145753","6","86118"
"T116459","28","118339"
"P002371","71","169267"
"N014169","21","24224"
"T041507","13","21463"
"T177414","14","90475"
"T083259","4","4160"
"W032263","16","42251"
"T096126","44","282910"
"T088373","14","37200"
"P002032","7","57360"
"P002032","8","57159"
"N011971","64","90787"
"T175880","14","168667"
"T140606","163","131578"
"T096640","22","30305"
"T073276","10","66999"
"P000142","36","172234"
"T038387","12","18237"
"T001292","14","7373"
"T000511","12","16709"
"T144725","91","175968"
"T147415","36","116740"
"T011276","20","16826"
"T098413","5","43096"
"T201973","16","124856"
"N006879","49","116576"
"T098295","4","7984"
"T093387","268","346615"
"T128987","53","89271"
"T147414","60","264839"
"T112638","88","87043"
"T154546","86","297180"
"T145739","40","116621"
"T011019","85","98131"
"N052538","61","121975"
"W031192","12","42614"
"T212512","3","5418"
"N035850","10","19084"
"T127792","155","262371"
"T048629","6","8068"
"W032058","8","68582"
"T062912","3","10693"
"T037938","9","11561"
"T083934","4","85958"
"T200934","38","277372"
"T082477","35","171903"
"T118817","6","7345"
"T058710","5","24424"
"T143534","6","16805"
"T013527","11","21841"
"T081925","19","66067"
"T143434","19","66566"
"T095115","23","117763"
"T153630","13","42555"
"T018212","5","10763"
"T135737","42","131978"
"T110133","3","8454"
"N024236","8","10569"
"T097321","11","18391"
"T109722","21","69836"
"T117817","11","120692"
"T058130","46","118482"
"T090689","30","24754"
"N016940","19","66191"
"P002248","64","342607"
"N047902","18","120942"
"T011014","14","8200"
"T200573","7","30198"
"T212800","14","7444"
"T127328","3","121191"
"T132173","17","169765"
"T095115","9","87284"
"T040151","20","12398"
"T073245","13","30181"
"T076063","20","25332"
"N024583","11","30104"
"T090809","40","78511"
"T119346","9","29509"
"W003077","7","8394"
"T065233","16","20939"
"T090453","56","360029"
"N021110","19","36989"
"N020134","8","44918"
"N050178","16","137596"
"T138375","21","66019"
"N030232","9","7361"
"T079283","27","172574"
"T029216","20","46719"
"T086695","27","67454"
"T043177","16","46208"
"T112272","3","10526"
"T154541","83","171316"
"T108819","6","16424"
"T201250","7","7459"
"T086241","6","11358"
"T099528","16","43813"
"T092639","5","5694"
"T099911","9","4644"
"T150025","4","7394"
"W011720","12","129541"
"N019016","21","66288"
"W031464","12","118113"
"T132219","27","69217"
"T084639","19","66419"
