"metadata_ESTCID","Freq","TotalLength"
"T096595","17","19125"
"T108609","16","22153"
"T110673","42","291923"
"N004961","31","161857"
"T138889","9","7689"
"T109987","21","22522"
"T046580","41","65856"
"P002031","33","96856"
"N016619","9","42023"
"T147676","12","33892"
"T046585","38","65856"
"T093938","41","95702"
"N026789","7","5432"
"T115433","12","21755"
"N051934","24","267928"
"N066321","9","202286"
"T088066","4","10731"
"T096126","31","289375"
"W029684","163","671315"
"N001746","12","16751"
"T111706","20","29281"
"N003668","16","67612"
"T127328","12","95417"
"T148513","5","4179"
"T058982","18","117027"
"T046016","10","11951"
"T103532","41","30355"
"T119887","12","68411"
"T145396","20","44955"
"T110141","11","10569"
"T097929","14","120144"
"T057206","22","29217"
"T115994","5","11907"
"N012887","14","21915"
"T057201","10","10868"
"T075780","6","4306"
"T048170","12","16448"
"T143439","26","65106"
"T117349","12","17089"
"T099556","4","10545"
"T180162","14","16412"
"T111119","33","67587"
"T105290","43","66628"
"T037076","56","21862"
"T070816","12","10680"
"T140965","15","12516"
"T082477","53","138608"
"P002032","9","56591"
"P002951","50","86647"
"T027204","9","11307"
"N019587","4","4124"
"T020163","7","16519"
"N016615","11","41983"
"P002032","6","58653"
"T040118","3","5399"
"T046578","46","65856"
"T031580","11","10713"
"N017061","85","133177"
"T119835","11","21736"
"T067233","7","69383"
"T138245","147","183132"
"T125828","17","43470"
"T144321","62","285062"
"T020094","17","23334"
"T138845","3","16668"
"T069213","46","117231"
"T109845","23","43532"
"T099047","7","43954"
"T002256","38","22659"
"T160578","47","67990"
"T106996","4","22842"
"W021592","3","7410"
"T138788","21","67776"
"T178720","14","88843"
"P002031","94","370096"
"T145593","13","87342"
"N019962","11","10545"
"T038503","9","11939"
"T060036","19","48788"
"N000234","16","41990"
"N020554","4","7424"
"T221644","15","86389"
"T182074","51","42712"
"T105290","32","66628"
"T078627","9","21802"
"T054399","55","117935"
"T129397","23","66600"
"W020611","4","11713"
"N000026","9","16424"
"W027536","15","30920"
"N025087","4","16939"
"T083691","8","7361"
"T082477","74","121422"
"T144340","4","16448"
"T048406","8","16612"
"T039383","10","5389"
"T147493","13","66471"
"T102149","20","29236"
"T176749","11","10529"
"N004962","30","191678"
"N010151","6","23692"
"T086829","74","178504"
"T178720","12","89234"
"T103819","3","5413"
"N019629","9","5630"
"T109517","12","23706"
"N045666","6","10934"
"T114759","12","23191"
"T100170","8","17538"
"T140211","10","10549"
"T213499","40","274168"
"T114739","131","93227"
"T119641","7","35011"
"N014749","6","16440"
"T041824","13","21053"
"T117325","20","86799"
"W028856","14","33804"
"T083993","6","65865"
"W020077","13","18944"
"N013363","7","10573"
"T103600","20","21845"
"T163959","8","42009"
"T012435","10","29155"
"T135609","27","40198"
"T067471","18","33408"
"N003764","19","16517"
"T146392","11","16449"
"W028714","12","21446"
"T111010","35","72898"
"T041195","5","17482"
"T085861","20","22282"
"T152072","31","42063"
"T005836","8","19294"
"T192746","8","20802"
"T108925","18","32946"
"W036401","6","16905"
"T087100","7","5686"
"T181137","13","88403"
"T091664","74","186082"
"T038307","7","25967"
"T107666","29","48551"
"T160848","71","508236"
"T131504","4","44060"
"N011990","8","16448"
"T188963","9","4370"
"T044615","3","5432"
"T090126","20","42738"
"T219026","11","21486"
"T165117","9","5423"
"T009694","6","16448"
"T100080","71","118276"
"T012691","40","46236"
"T144289","15","33645"
"T122271","12","85849"
"T165249","9","43031"
"T130681","36","117209"
"T144529","16","29538"
"T075205","24","72539"
"T097091","10","10740"
"T109040","29","66074"
"T137133","17","42929"
"T155206","31","171264"
"T083965","68","117441"
"T040136","10","29912"
"T050233","9","21785"
"T145496","94","178021"
"T084639","9","66329"
"T146092","30","71033"
"T146575","134","384460"
"T088744","11","20580"
"T208151","17","130765"
"T022257","20","29280"
"T147415","36","178332"
"T018291","17","122852"
"T101297","43","67725"
"N019266","9","16806"
"T001099","11","65690"
"N030886","7","103716"
"T096668","71","168330"
"T095755","44","22852"
"T141387","11","67105"
"T044461","7","16792"
"T121797","29","87678"
"T085642","10","14906"
"T022258","15","42047"
"T073041","5","7680"
"T084341","29","66312"
"T043949","6","10608"
"N007987","12","121663"
"N018488","3","16467"
"P002031","39","511723"
"N007688","12","16872"
"T065793","4","2661"
"N009230","11","21463"
"T082477","51","179059"
"T091600","34","47330"
"T131468","20","42806"
"T145739","27","116621"
"T003289","11","21879"
"T011016","107","98131"
"N064645","22","23135"
"T001101","6","10713"
"N010776","8","7321"
"T103888","6","10565"
"T084927","34","68683"
"T050963","28","20914"
"N027730","4","10062"
"N020951","11","5377"
"N010960","26","46217"
"T038424","7","16489"
"N035381","21","67007"
"T033594","8","10772"
"T110867","3","7699"
"T043951","12","16808"
