"metadata_ESTCID","Freq","TotalLength"
"T045104","12","11114"
"N000542","10","51382"
"T100690","20","21626"
"T092109","59","172121"
"T135365","6","27534"
"T144725","60","139213"
"T082685","9","137202"
"N014332","3","11550"
"T128256","58","42107"
"P000142","50","170437"
"T183379","15","16007"
"T089918","65","85919"
"T135949","22","29359"
"T070183","10","14880"
"T117548","19","68985"
"T153060","15","92229"
"T177414","28","90531"
"T077720","12","14662"
"T081116","5","27131"
"W013002","31","102592"
"N007374","7","16501"
"T018232","15","29428"
"T046579","50","65856"
"T118513","8","17138"
"T039834","24","29045"
"T038242","7","5453"
"N029780","8","116921"
"N035842","12","21762"
"N026846","7","7362"
"W002925","21","66213"
"T006269","8","29354"
"T140774","35","87390"
"T125039","8","20917"
"T012957","13","16488"
"W020490","77","135207"
"N005403","8","66579"
"T127483","8","18270"
"N035342","41","345511"
"T090790","7","16547"
"T057202","26","29242"
"T154545","73","212876"
"T041528","10","16468"
"T139659","21","30240"
"T112806","42","71375"
"T000586","10","21803"
"T080528","9","68763"
"N006261","8","67431"
"T124072","4","29843"
"P002719","39","266379"
"N011931","8","30631"
"T177859","124","91200"
"N016617","12","42023"
"P003137","82","121508"
"T011227","20","21631"
"T154545","44","237735"
"T045080","14","24026"
"T124295","45","273593"
"N034459","8","29315"
"N027052","10","11038"
"N015725","15","86691"
"W020114","17","98894"
"T181932","13","13349"
"T116991","10","16547"
"T086018","3","5413"
"T144310","22","90481"
"N005924","17","48067"
"T140213","11","7321"
"W013562","58","96337"
"T111010","30","65572"
"T147415","47","171936"
"T123963","9","42695"
"T110611","30","72323"
"N002049","3","4131"
"T163992","17","29198"
"T005837","6","16483"
"P006031","38","179832"
"T004840","60","65971"
"T039119","17","72340"
"T154544","100","169875"
"T102199","6","18645"
"T041511","25","44876"
"T064629","8","10568"
"T084423","10","21823"
"T012299","9","8395"
"T002064","9","7850"
"N009107","5","5389"
"T003163","6","4816"
"N016052","85","186234"
"N012676","11","23179"
"T095382","9","87284"
"T176103","3","9140"
"N011631","5","17145"
"T075896","4","27276"
"N004444","7","66946"
"T018206","6","10596"
"T133958","81","191598"
"T088372","25","87684"
"T123917","16","92474"
"T147860","12","42929"
"N026521","3","20905"
"N042018","7","7321"
"T005127","18","11227"
"T084029","4","7337"
"T052082","10","29199"
"N018978","3","16497"
"T043955","41","29652"
"T125368","15","32014"
"N008886","11","73133"
"T062612","16","67726"
"T012971","18","22289"
"W028931","11","21995"
"T042377","6","15902"
"T098546","27","121191"
"T185989","8","73243"
"T149892","16","23477"
"T141134","19","86593"
"N024525","14","32413"
"T093976","121","85658"
"T140550","13","65992"
"W028929","5","23277"
"T085468","34","66968"
"N000979","20","89410"
"T138955","63","73547"
"T055726","5","20804"
"T193720","20","122203"
"T046594","4","10678"
"T068350","3","16468"
"T147218","5","160232"
"W028162","9","117064"
"N034519","9","23285"
"T095380","62","102631"
"T107741","36","67046"
"T165261","4","10553"
"T139449","16","88319"
"W029495","3","47604"
"T131947","8","94373"
"T007631","7","17864"
"T110322","9","92619"
"T111519","20","65743"
"N018661","4","42767"
"T053254","6","7699"
"T101515","96","1051575"
"T094122","11","273738"
"T111519","9","46542"
"T146096","3","65927"
"T091115","13","66967"
"T085430","19","66006"
"T021817","8","65687"
"T144353","5","39706"
"T146150","63","88174"
"W036929","27","66708"
"T080193","30","123769"
"T057411","5","31094"
"T144147","30","174573"
"T073050","38","117905"
"T130668","10","86122"
"N010808","24","44075"
"T109302","30","116616"
"T091202","14","176670"
"N007260","4","29710"
"T200472","8","35312"
"T114403","5","478630"
"T070028","7","29529"
"T039714","116","479753"
"T212105","5","31338"
"N024207","5","95576"
"N001634","5","8426"
"T154285","21","1144784"
"T059023","10","42426"
"T153498","6","65903"
"N024309","22","184752"
"N012773","3","121745"
"T131949","9","86453"
"W029495","22","135877"
"T102175","6","16513"
"N019120","8","116847"
"T060974","3","72376"
"T131976","22","10672"
"T094121","4","124706"
"T144351","25","75170"
"P002925","10","66482"
"T118939","4","88379"
"P002572","14","119525"
"N033258","19","69713"
"N016941","46","285051"
